entity:soil3_sample_id	metagenome_size_in_gbp	random_number	singlem_table	sra_accession
SRR12915179	3	424	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/29eea9a8-ef29-4fef-bc5b-f8f1565741f9/call-singlem/SRR12915179.singlem.json.gz	SRR12915179
SRR12915181	2	628	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3372b33a-433b-4ede-91a2-4d0a7c573d62/call-singlem/SRR12915181.singlem.json.gz	SRR12915181
SRR12915182	2	538	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9f1f02b2-1246-4964-bbfc-e1adbd540d05/call-singlem/SRR12915182.singlem.json.gz	SRR12915182
SRR12915183	2	434	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2d822520-31a3-4c1b-849c-19b0d59bc35b/call-singlem/SRR12915183.singlem.json.gz	SRR12915183
SRR12915192	2	727	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/93a29f58-bf81-468d-862c-a23483849084/call-singlem/SRR12915192.singlem.json.gz	SRR12915192
SRR12915196	2	1000	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/82821b4e-d835-413f-93fb-8ecc4e2cf108/call-singlem/SRR12915196.singlem.json.gz	SRR12915196
SRR12915201	3	17	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/37bcf5e2-0b07-433f-9ace-626e15df4e6a/call-singlem/SRR12915201.singlem.json.gz	SRR12915201
SRR12915202	2	581	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5009b93b-d4cc-454c-a71d-bc93768d28c9/call-singlem/SRR12915202.singlem.json.gz	SRR12915202
SRR12915204	1	821	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/67bc1ace-1dc2-472b-af6d-12f4de3bda7d/call-singlem/SRR12915204.singlem.json.gz	SRR12915204
SRR12915205	1	296	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/69806855-2d99-497f-a434-bb735b0baad0/call-singlem/SRR12915205.singlem.json.gz	SRR12915205
SRR12915206	3	279	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d13c12bb-2bbe-4547-a7e4-1f16626fda47/call-singlem/SRR12915206.singlem.json.gz	SRR12915206
SRR12915207	2	523	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8e27f83b-7b7a-4ec4-a17b-7328558415b8/call-singlem/SRR12915207.singlem.json.gz	SRR12915207
SRR12915208	2	561	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/518836f9-a771-4dda-af69-111074496c10/call-singlem/SRR12915208.singlem.json.gz	SRR12915208
SRR12915211	2	845	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b8dd6d1a-4e29-469e-865a-e00e41d07f50/call-singlem/SRR12915211.singlem.json.gz	SRR12915211
SRR12915212	3	524	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/da97ff4b-5405-4cfd-bff7-f8f6cd255c3a/call-singlem/SRR12915212.singlem.json.gz	SRR12915212
SRR12915214	2	435	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/83dbcaa0-e660-4213-998b-a8f6e7d8d85d/call-singlem/SRR12915214.singlem.json.gz	SRR12915214
SRR12915223	2	796	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/02623ed2-73d3-404a-bdbe-34d6f4a1906f/call-singlem/SRR12915223.singlem.json.gz	SRR12915223
SRR12915226	4	202	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1578725f-8084-4d68-ab75-666238b75420/call-singlem/SRR12915226.singlem.json.gz	SRR12915226
SRR12915229	2	863	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b8ef1f16-6123-4cb3-a656-756cb9cd70ff/call-singlem/SRR12915229.singlem.json.gz	SRR12915229
SRR12915240	4	596	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b46c1536-3f21-4159-a838-650176a9bebf/call-singlem/SRR12915240.singlem.json.gz	SRR12915240
SRR12915241	3	934	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/36c81d34-7936-46e3-a84c-ef663bd3da3b/call-singlem/SRR12915241.singlem.json.gz	SRR12915241
SRR12915243	2	498	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/850874b4-bcbd-4867-b1f4-b3bc8aa7094d/call-singlem/SRR12915243.singlem.json.gz	SRR12915243
SRR12915245	2	39	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8452fb3d-37bc-443a-81af-a3906dadfa7f/call-singlem/SRR12915245.singlem.json.gz	SRR12915245
SRR12915248	2	522	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/57f93ad6-4d9e-4ca9-aeaa-a4f59d5e7942/call-singlem/attempt-2/SRR12915248.singlem.json.gz	SRR12915248
SRR12915249	2	681	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/58a4de50-0a90-440f-9a51-ea29a8d36411/call-singlem/SRR12915249.singlem.json.gz	SRR12915249
SRR12915252	2	388	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b8a8e9f6-aae5-40ff-acfb-c666f62b780a/call-singlem/SRR12915252.singlem.json.gz	SRR12915252
SRR12915253	2	136	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a8c5d8c4-d65d-4cc5-b823-64946b7115a7/call-singlem/SRR12915253.singlem.json.gz	SRR12915253
SRR12915256	3	448	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6f73455b-8d6e-495c-88d3-5b29404359b9/call-singlem/SRR12915256.singlem.json.gz	SRR12915256
SRR12915258	3	602	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/18623516-1504-4f5d-b8d2-e16df580fb58/call-singlem/SRR12915258.singlem.json.gz	SRR12915258
SRR12915259	3	557	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5025e597-1f38-4bcd-95fe-673411c94348/call-singlem/SRR12915259.singlem.json.gz	SRR12915259
SRR12915264	2	976	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8cf30561-cfb6-4b25-85c2-38e671e73770/call-singlem/SRR12915264.singlem.json.gz	SRR12915264
SRR12915265	3	906	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c761ca1a-f8b0-4431-969c-75a8f4a8ce2a/call-singlem/SRR12915265.singlem.json.gz	SRR12915265
SRR12915276	2	754	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/94142918-00de-44f2-b09d-bc0c2680f6e1/call-singlem/SRR12915276.singlem.json.gz	SRR12915276
SRR12915280	3	895	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/59c51f5f-0fbd-43f9-a5d8-a223d6d3af16/call-singlem/SRR12915280.singlem.json.gz	SRR12915280
SRR12915281	2	823	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5a4b58bc-18ec-4583-85df-c56d76dc48fe/call-singlem/SRR12915281.singlem.json.gz	SRR12915281
SRR12915283	3	615	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e5a9c4b2-f9b6-4af6-b7cc-fc6482421cb5/call-singlem/SRR12915283.singlem.json.gz	SRR12915283
SRR12915286	3	409	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/580f71d8-1a24-42c1-84cb-7b3b65a17af9/call-singlem/SRR12915286.singlem.json.gz	SRR12915286
SRR12915289	2	174	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5e308bee-15ae-4067-8ce7-09a955abe65f/call-singlem/SRR12915289.singlem.json.gz	SRR12915289
SRR12915290	3	378	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4e764094-10b5-4bc7-a7d2-fea7ef4a6111/call-singlem/SRR12915290.singlem.json.gz	SRR12915290
SRR12915292	3	383	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1e770104-1767-4d65-a86e-d44f75be39aa/call-singlem/SRR12915292.singlem.json.gz	SRR12915292
SRR12915294	3	555	undefined	SRR12915294
SRR12915295	1	634	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8c5089d9-75df-49ae-b152-e5928a26043e/call-singlem/attempt-2/SRR12915295.singlem.json.gz	SRR12915295
SRR12915299	2	427	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/53ed73e5-8563-44d5-988c-de861fc1a6eb/call-singlem/SRR12915299.singlem.json.gz	SRR12915299
SRR12915300	3	438	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b3917048-eb7c-4cf5-bd28-364016437c15/call-singlem/SRR12915300.singlem.json.gz	SRR12915300
SRR12915301	2	245	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/69ddd472-129d-48d3-8033-f826db30b5c4/call-singlem/SRR12915301.singlem.json.gz	SRR12915301
SRR12915302	2	963	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c7d27f41-b754-475a-baa1-17d57a69f09e/call-singlem/SRR12915302.singlem.json.gz	SRR12915302
SRR12915303	2	639	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7d2d1d5a-9435-4113-a273-d545ac4b3c41/call-singlem/SRR12915303.singlem.json.gz	SRR12915303
SRR12915305	3	92	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f5d42569-86f1-4df7-9148-ba85b364a575/call-singlem/SRR12915305.singlem.json.gz	SRR12915305
SRR12915306	2	783	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c5762e85-fae5-4ff2-9c03-fbe28fa37a6d/call-singlem/SRR12915306.singlem.json.gz	SRR12915306
SRR12915307	2	381	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fa38f141-2e0f-4868-a35f-b2a8c7c49c7a/call-singlem/SRR12915307.singlem.json.gz	SRR12915307
SRR12915310	2	293	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e3b83383-bb69-49ce-a1f5-0f5d8cb68931/call-singlem/SRR12915310.singlem.json.gz	SRR12915310
SRR12915311	2	717	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/467c371b-adc4-4f2e-9a3c-5afce60cd1f2/call-singlem/SRR12915311.singlem.json.gz	SRR12915311
SRR12915319	2	592	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f11c0437-4085-49d9-ac1d-3878ca4785cd/call-singlem/SRR12915319.singlem.json.gz	SRR12915319
SRR12915322	4	771	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/731af9e1-e5ab-4c1c-b675-97b44b8cffca/call-singlem/SRR12915322.singlem.json.gz	SRR12915322
SRR12915323	2	797	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a707a9c1-602c-4fdd-840c-f09ab39bc5d3/call-singlem/SRR12915323.singlem.json.gz	SRR12915323
SRR12915325	2	611	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c321ccde-6957-4da6-892a-d6f33c20323d/call-singlem/SRR12915325.singlem.json.gz	SRR12915325
SRR12915328	1	762	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8292d486-3f9b-4cec-a750-f69128aa955b/call-singlem/SRR12915328.singlem.json.gz	SRR12915328
SRR12915332	2	84	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b51c4754-7f9c-4030-bfb0-79f0b69844d5/call-singlem/SRR12915332.singlem.json.gz	SRR12915332
SRR12915333	2	907	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3df530d7-4c22-47ea-9b6c-972d9406812e/call-singlem/SRR12915333.singlem.json.gz	SRR12915333
SRR12915338	3	684	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d9052ab8-f59a-4c7f-9fc4-251b45fbff3b/call-singlem/SRR12915338.singlem.json.gz	SRR12915338
SRR12915339	2	850	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8ae27f63-2b4e-4746-8fcf-fc4da0b7893d/call-singlem/SRR12915339.singlem.json.gz	SRR12915339
SRR12915341	2	88	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ef773a37-42cc-4b0d-b969-051e4f8b7706/call-singlem/SRR12915341.singlem.json.gz	SRR12915341
SRR12915343	2	274	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c9e10624-3206-471f-b602-e2f64b4a3a46/call-singlem/SRR12915343.singlem.json.gz	SRR12915343
SRR12915344	2	79	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/84d496a9-d165-4731-bb12-26afb02d6441/call-singlem/SRR12915344.singlem.json.gz	SRR12915344
SRR12915345	3	975	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2f9b9564-8744-4874-9326-e6dd0e16ab7a/call-singlem/SRR12915345.singlem.json.gz	SRR12915345
SRR12915346	3	446	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/94c7b2c8-7cb3-422e-8b1c-70907fc13a10/call-singlem/SRR12915346.singlem.json.gz	SRR12915346
SRR13077010	2	418	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ea4c1ff3-a844-4497-9d2f-3fd7482b4595/call-singlem/SRR13077010.singlem.json.gz	SRR13077010
SRR13077012	2	815	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/69c2aeff-5cba-4401-a24d-841f3012ee65/call-singlem/SRR13077012.singlem.json.gz	SRR13077012
SRR13077015	3	249	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d0dc5cee-ceeb-433d-8dbd-e0133627836e/call-singlem/SRR13077015.singlem.json.gz	SRR13077015
SRR13077016	2	536	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dab2369c-a720-4864-a7d9-e12e9d27789c/call-singlem/SRR13077016.singlem.json.gz	SRR13077016
SRR13077020	3	183	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/92fb2546-e00f-45b0-9dcc-267d84f6a1cd/call-singlem/SRR13077020.singlem.json.gz	SRR13077020
SRR13077023	2	224	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e47ea2c3-cae7-40cc-808f-436ac379b358/call-singlem/SRR13077023.singlem.json.gz	SRR13077023
SRR13211997	3	635	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8c58f50d-4395-48ab-a024-4e9639a4c7ef/call-singlem/SRR13211997.singlem.json.gz	SRR13211997
SRR13212340	2	376	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/86a1bdc7-e207-4908-832d-99a2060b42c1/call-singlem/SRR13212340.singlem.json.gz	SRR13212340
SRR13212343	2	230	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ee301ec7-4bc9-41ad-9da0-8795eaaecf8a/call-singlem/SRR13212343.singlem.json.gz	SRR13212343
SRR13212371	2	711	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8721aed9-f3d3-4d56-9b48-b2c6fc5ff8bd/call-singlem/SRR13212371.singlem.json.gz	SRR13212371
SRR13212374	3	597	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f347b981-4606-4e06-8d8e-0d6eeed274ff/call-singlem/attempt-2/SRR13212374.singlem.json.gz	SRR13212374
SRR13212382	2	880	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/46163b78-2dac-43a1-a980-9428ec88461c/call-singlem/SRR13212382.singlem.json.gz	SRR13212382
SRR13212640	3	923	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bcae6a98-1ce9-45d6-87e8-a3e9e6fb19d8/call-singlem/SRR13212640.singlem.json.gz	SRR13212640
SRR13213115	3	246	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a89bf30d-3eb7-4764-9442-b639796ec619/call-singlem/SRR13213115.singlem.json.gz	SRR13213115
SRR13213117	3	885	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1866ba63-7006-4306-a240-6b1f63ca7ba9/call-singlem/SRR13213117.singlem.json.gz	SRR13213117
SRR13213120	2	280	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/93caff9e-381a-482b-b52a-0e94d0f49b14/call-singlem/SRR13213120.singlem.json.gz	SRR13213120
SRR13213148	3	370	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/acb83242-e540-477e-b4cc-25f65a44e319/call-singlem/SRR13213148.singlem.json.gz	SRR13213148
SRR13213346	4	339	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/fa8e10cf-f328-4637-9727-e1c885fb7b98/call-singlem/SRR13213346.singlem.json.gz	SRR13213346
SRR13213348	3	808	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/806b2464-2ee6-42ed-b152-660e3fca9c7f/call-singlem/SRR13213348.singlem.json.gz	SRR13213348
SRR13213350	3	765	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/cc2865f0-28b4-40a3-9214-ac925ae1ac0f/call-singlem/SRR13213350.singlem.json.gz	SRR13213350
SRR13213745	3	153	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/92614f04-e304-4a06-ba24-8023588c2bb1/call-singlem/SRR13213745.singlem.json.gz	SRR13213745
SRR13213790	3	237	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/188706aa-c9bf-41dc-af52-83723838760f/call-singlem/SRR13213790.singlem.json.gz	SRR13213790
SRR13213828	3	313	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ff6be633-a698-408e-a88a-4707a6582bc3/call-singlem/SRR13213828.singlem.json.gz	SRR13213828
SRR13213832	3	463	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d8a267dc-8785-4536-ae4f-2611f19c0d2c/call-singlem/SRR13213832.singlem.json.gz	SRR13213832
SRR13213838	3	185	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ba1898f9-67b7-47c9-9783-9575c961038f/call-singlem/SRR13213838.singlem.json.gz	SRR13213838
SRR13213892	3	160	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/03fb260f-724b-46b9-881b-3d9417bf04c6/call-singlem/SRR13213892.singlem.json.gz	SRR13213892
SRR13213984	3	184	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/34417f4a-c086-490c-9ea2-076147620564/call-singlem/SRR13213984.singlem.json.gz	SRR13213984
SRR13213986	3	532	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5c747c88-33a9-47c3-8de6-29da89222339/call-singlem/SRR13213986.singlem.json.gz	SRR13213986
SRR13214013	3	807	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0cc5a3c6-b415-4570-a489-1c4f9b866ef5/call-singlem/SRR13214013.singlem.json.gz	SRR13214013
SRR13214153	2	73	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2861cb56-1b5f-41c5-ba30-090f37bbb129/call-singlem/SRR13214153.singlem.json.gz	SRR13214153
SRR13214405	2	630	undefined	SRR13214405
SRR13215194	3	831	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/23801412-b9cc-4df5-86ac-fe72dacbd23e/call-singlem/SRR13215194.singlem.json.gz	SRR13215194
SRR13215196	3	433	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/c7112647-3fca-4d6d-8df2-e900aa188b47/call-singlem/SRR13215196.singlem.json.gz	SRR13215196
SRR13215304	3	577	undefined	SRR13215304
SRR13215572	3	565	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/281678e3-ce23-433f-ae76-d20f692496d0/call-singlem/SRR13215572.singlem.json.gz	SRR13215572
SRR13215586	3	445	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/45fcacfa-08e5-4ba1-8c34-d32007062846/call-singlem/SRR13215586.singlem.json.gz	SRR13215586
SRR13215604	3	603	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0c7e49a7-e130-449f-b4ad-7c166f7988ed/call-singlem/SRR13215604.singlem.json.gz	SRR13215604
SRR13216272	2	736	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f33d7133-a8bf-4ffe-b9c9-05c84d947d34/call-singlem/SRR13216272.singlem.json.gz	SRR13216272
SRR13216277	3	209	undefined	SRR13216277
SRR13217245	2	198	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7b7d13d7-98dd-4211-a4e1-7cee0dca520c/call-singlem/SRR13217245.singlem.json.gz	SRR13217245
SRR13218596	2	165	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/72e527ef-71cb-4fdd-92ca-802a73c13c2e/call-singlem/SRR13218596.singlem.json.gz	SRR13218596
SRR13218601	2	520	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d2cb09a0-a221-4fe5-97ff-ba6552a5e96c/call-singlem/SRR13218601.singlem.json.gz	SRR13218601
SRR13218760	2	295	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/56690c46-3a79-4258-9b44-084588f5f967/call-singlem/SRR13218760.singlem.json.gz	SRR13218760
